PRODUCT_ID,PRODUCT_GENDER,PRODUCT_WIDTH,PRODUCT_ID_NARROW,PRODUCT_ID_STANDARD,PRODUCT_ID_WIDE,PRODUCT_ID_EXTRAWIDE
ANA_1012A910-406,Female,Wide,,ANA_1012A911-406,ANA_1012A910-406,
ANA_1012B197-400,Female,Standard,,ANA_1012B197-400,ANA_1012B196-400,
ANA_1012A708-001,Female,Standard,,ANA_1012A708-002,ANA_1012A706-002,
ANA_1011A824-402,Male,Standard,,ANA_1011A824-028,,ANA_1011A826-401
ANA_1012A708-008,Female,Standard,,ANA_1012A708-008,ANA_1012A706-008,
ANA_1012B205-021,Female,Wide,ANA_1012B207-020,ANA_1012B206-100,ANA_1012B205-300,
ANA_1011B185-300,Male,Standard,,ANA_1011B185-300,ANA_1011B186-021,ANA_1011B184-002
ANA_1012B228-400,Female,Standard,,ANA_1012A911-001,ANA_1012A910-022,
ANA_1011B366-002,Male,Standard,,ANA_1011B366-003,ANA_1011B365-020,ANA_1011B367-020
ANA_1011A824-021,Male,Standard,,ANA_1011A824-021,,ANA_1011A826-021
ANA_1011A560-021,Male,Standard,,ANA_1011A560-001,,ANA_1011A561-001
ANA_1012B158-960,Female,Standard,,ANA_1012B158-960,ANA_1012B037-001,
ANA_1012A476-300,Female,Standard,,ANA_1012A476-300,ANA_1012B041-021,
ANA_1011B470-401,Male,Wide,,ANA_1011B440-401,ANA_1011B470-401,ANA_1011B471-401
ANA_1012A706-008,Female,Wide,,ANA_1012A708-002,ANA_1012A706-002,
ANA_1012A476-300,Female,Standard,,ANA_1012A476-300,ANA_1012A477-001,
ANA_1012B230-020,Female,Standard,,ANA_1012B230-020,ANA_1012B231-020,
ANA_1011A736-020,Male,Standard,,ANA_1011A736-020,,ANA_1011A891-020
ANA_1011B395-001,Male,Extra Wide,,ANA_1011A824-001,,ANA_1011A826-001
ANA_1012A889-003,Female,Wide,,ANA_1012A888-020,ANA_1012A889-003,
ANA_1011B338-002,Male,Standard,,ANA_1011B338-002,,ANA_1011B337-401
ANA_1012A910-406,Female,Wide,,ANA_1012A911-001,ANA_1012A910-022,
ANA_1012B197-020,Female,Standard,,ANA_1012B197-020,ANA_1012B196-020,
ANA_1012B183-400,Female,Wide,,ANA_1012B182-400,ANA_1012B183-400,
ANA_1011B036-415,Male,Standard,,ANA_1011B036-023,,ANA_1011B037-023
ANA_1012A879-006,Female,Wide,,ANA_1012A878-006,ANA_1012A879-408,
ANA_1011B186-002,Male,Wide,,ANA_1011B185-001,ANA_1011B186-021,ANA_1011B184-002
ANA_1012A999-300,Female,Standard,,ANA_1012A999-300,ANA_1012A884-412,
ANA_1042A097-407,Female,Wide,,ANA_1042A072-101,ANA_1042A097-406,
ANA_1012B047-400,Female,Standard,ANA_1012B048-003,ANA_1012B047-021,ANA_1012B046-021,
ANA_1011B186-020,Male,Wide,,ANA_1011B185-020,ANA_1011B186-020,ANA_1011B184-002
ANA_1012B201-021,Female,Standard,,ANA_1012B284-100,ANA_1012B199-400,
ANA_1012B035-700,Female,Standard,,ANA_1012B035-700,ANA_1012B037-001,
ANA_1011A767-002,Male,Standard,,ANA_1011A767-001,ANA_1011A835-001,ANA_1011A833-001
ANA_1012A476-024,Female,Standard,,ANA_1012A476-001,ANA_1012B041-021,
ANA_1011B363-400,Male,Extra Wide,,ANA_1011B359-002,ANA_1011B361-001,ANA_1011B363-002
ANA_1012A476-024,Female,Standard,,ANA_1012A476-001,ANA_1012A477-001,
ANA_1012B272-001,Female,Standard,,ANA_1012B272-003,ANA_1012B297-003,
ANA_1011B004-021,Male,Standard,,ANA_1011B004-029,ANA_1011B006-020,ANA_1011B005-001
ANA_1012A706-004,Female,Wide,,ANA_1012A708-002,ANA_1012A706-004,
ANA_1011B036-403,Male,Standard,,ANA_1011B036-023,,ANA_1011B037-023
ANA_1012B045-402,Female,Standard,ANA_1012B042-020,ANA_1012B045-700,ANA_1012B043-402,
ANA_1012B045-402,Female,Standard,ANA_1012B042-020,ANA_1012B045-700,ANA_1012B044-002,
ANA_1011B192-003,Male,Standard,,ANA_1011B192-003,ANA_1011B398-001,
ANA_1012A741-001,Female,Standard,,ANA_1012A741-001,ANA_1012A738-020,
ANA_1131A055-001,Male,Extra Wide,,ANA_1131A054-001,,ANA_1131A055-001
ANA_1012A476-001,Female,Standard,,ANA_1012A476-001,ANA_1012A477-001,
ANA_1011B037-009,Male,Extra Wide,,ANA_1011B036-009,,ANA_1011B037-009
ANA_1012A476-001,Female,Standard,,ANA_1012A476-001,ANA_1012B041-021,
ANA_1011B121-020,Male,Standard,,ANA_1011B121-020,,ANA_1011A561-001
ANA_1011B036-026,Male,Standard,,ANA_1011B036-026,,ANA_1011B037-023
ANA_1011B471-001,Male,Extra Wide,,ANA_1011B440-401,ANA_1011B470-401,ANA_1011B471-401
ANA_1012B035-600,Female,Standard,,ANA_1012B035-100,ANA_1012B037-001,
ANA_1011A824-404,Male,Standard,,ANA_1011A824-028,,ANA_1011A826-401
ANA_1012A879-004,Female,Wide,,ANA_1012A878-006,ANA_1012A879-408,
ANA_1011B440-100,Male,Standard,,ANA_1011B440-401,ANA_1011B470-401,ANA_1011B471-401
ANA_1011B040-400,Male,Standard,,ANA_1011B040-400,,ANA_1011B392-020
ANA_1012A861-002,Female,Wide,ANA_1012A863-400,ANA_1012A859-023,ANA_1012A862-002,
ANA_1011B455-100,Male,Standard,,ANA_1011B445-400,ANA_1011B398-001,
ANA_1012A861-002,Female,Wide,ANA_1012A863-400,ANA_1012A859-023,ANA_1012A861-400,
ANA_1012B035-002,Female,Standard,,ANA_1012B035-002,ANA_1012B037-001,
ANA_1011B012-020,Male,Standard,,ANA_1011B012-020,ANA_1011B014-003,ANA_1011B011-001
ANA_1011B192-402,Male,Standard,,ANA_1011B445-400,ANA_1011B398-001,
ANA_1012A708-028,Female,Standard,,ANA_1012A708-028,ANA_1012A706-028,
ANA_1011A983-003,Male,Standard,,ANA_1011A983-401,ANA_1011A984-002,ANA_1011A987-020
ANA_1012A706-402,Female,Wide,,ANA_1012B230-400,ANA_1012B231-400,
ANA_1011B354-100,Male,Standard,,ANA_1011B354-100,ANA_1011B355-400,ANA_1011B356-002
ANA_1011B004-300,Male,Standard,,ANA_1011B004-300,ANA_1011B006-020,ANA_1011B005-001
ANA_1011B451-100,Male,Standard,,ANA_1011B451-100,,ANA_1011B337-401
ANA_1011A824-009,Male,Standard,,ANA_1011A824-009,,ANA_1011A826-009
ANA_1012A878-006,Female,Standard,,ANA_1012A878-006,ANA_1012A879-408,
ANA_1011B040-008,Male,Standard,,ANA_1011B040-008,,ANA_1011B392-020
ANA_1012B045-001,Female,Standard,ANA_1012B042-020,ANA_1012B045-700,ANA_1012B043-402,
ANA_1012B045-001,Female,Standard,ANA_1012B042-020,ANA_1012B045-700,ANA_1012B044-002,
ANA_1012A477-002,Female,Wide,,ANA_1012A476-001,ANA_1012B041-021,
ANA_1012B045-300,Female,Standard,ANA_1012B042-020,ANA_1012B045-300,ANA_1012B044-002,
ANA_1012B045-300,Female,Standard,ANA_1012B042-020,ANA_1012B045-300,ANA_1012B043-402,
ANA_1012B045-703,Female,Standard,ANA_1012B042-020,ANA_1012B045-700,ANA_1012B044-002,
ANA_1012B045-703,Female,Standard,ANA_1012B042-020,ANA_1012B045-700,ANA_1012B043-402,
ANA_1012A477-002,Female,Wide,,ANA_1012A476-001,ANA_1012A477-001,
ANA_1011B356-002,Male,Extra Wide,,ANA_1011B354-002,ANA_1011B355-400,ANA_1011B356-002
ANA_1012A983-020,Female,Standard,,ANA_1012A476-001,ANA_1012A477-001,
ANA_1012A983-020,Female,Standard,,ANA_1012A476-001,ANA_1012B041-021,
ANA_1011B001-402,Male,Standard,,ANA_1011B001-101,,ANA_1011A999-027
ANA_1012A476-023,Female,Standard,,ANA_1012A476-023,ANA_1012A477-001,
ANA_1012A915-409,Female,Wide,,ANA_1012B085-101,ANA_1012A915-002,
ANA_1012B197-400,Female,Standard,,ANA_1012B282-001,ANA_1012B196-020,
ANA_1012A476-023,Female,Standard,,ANA_1012A476-023,ANA_1012B041-021,
ANA_1011B037-009,Male,Extra Wide,,ANA_1011B036-023,,ANA_1011B037-023
ANA_1011B355-400,Male,Wide,,ANA_1011B354-400,ANA_1011B355-400,ANA_1011B356-002
ANA_1011B338-401,Male,Standard,,ANA_1011B338-401,,ANA_1011B337-401
ANA_1011B470-001,Male,Wide,,ANA_1011B440-401,ANA_1011B470-401,ANA_1011B471-401
ANA_1012A909-004,Female,Wide,,ANA_1012A908-004,ANA_1012A909-004,
ANA_1011B185-022,Male,Standard,,ANA_1011B185-022,ANA_1011B186-021,ANA_1011B184-002
ANA_1131A049-001,Male,Standard,,ANA_1131A049-001,,ANA_1131A050-001
ANA_1012B035-300,Female,Standard,,ANA_1012B035-300,ANA_1012B037-001,
ANA_1011B184-402,Male,Extra Wide,,ANA_1011B185-402,ANA_1011B186-402,ANA_1011B184-402
ANA_1012A908-003,Female,Standard,,ANA_1012A908-003,ANA_1012A909-003,
ANA_1012B206-750,Female,Standard,ANA_1012B207-020,ANA_1012B206-100,ANA_1012B205-300,
ANA_1011B338-002,Male,Standard,,ANA_1011B338-001,,ANA_1011B337-401
ANA_1071A054-407,Male,Standard,,ANA_1071A054-009,ANA_1071A081-404,
ANA_1012A916-702,Female,Standard,,ANA_1012A916-702,ANA_1012A915-002,
ANA_1012B199-002,Female,Wide,,ANA_1012B284-100,ANA_1012B199-400,
ANA_1012A717-403,Female,Standard,,ANA_1012A717-403,ANA_1012A716-400,
ANA_1011B192-301,Male,Standard,,ANA_1011B445-400,ANA_1011B398-001,
ANA_1012A878-701,Female,Standard,,ANA_1012A878-006,ANA_1012A879-408,
ANA_1201A366-022,Male,Standard,,ANA_1201A366-001,,ANA_T7G3Q-9616
ANA_1012A708-022,Female,Standard,,ANA_1012A708-002,ANA_1012A706-002,
ANA_1201A366-022,Male,Standard,,ANA_T7G1N-700,,ANA_T7G3Q-9616
ANA_1011B180-027,Male,Standard,,ANA_1011B180-027,ANA_1011B397-600,
ANA_1012B272-020,Female,Standard,,ANA_1012B272-003,ANA_1012B297-003,
ANA_1011B192-021,Male,Standard,,ANA_1011B445-400,ANA_1011B398-001,
ANA_1011A826-020,Male,Extra Wide,,ANA_1011A824-028,,ANA_1011A826-401
ANA_1011B185-401,Male,Standard,,ANA_1011B185-001,ANA_1011B186-021,ANA_1011B184-002
ANA_1012A976-100,Female,Standard,,ANA_1012A976-100,ANA_1012A738-020,
ANA_1012B199-001,Female,Wide,,ANA_1012B284-100,ANA_1012B199-400,
ANA_1011A826-021,Male,Extra Wide,,ANA_1011A824-028,,ANA_1011A826-401
ANA_1012A911-407,Female,Standard,,ANA_1012A911-001,ANA_1012A910-022,
ANA_1011A999-027,Male,Extra Wide,,ANA_1011B001-101,,ANA_1011A999-027
ANA_1011B237-608,Male,Wide,,ANA_1011B016-002,ANA_1011B237-608,
ANA_1071A054-103,Male,Standard,,ANA_1071A054-103,ANA_1071A081-404,
ANA_1131A050-001,Male,Extra Wide,,ANA_1131A049-001,,ANA_1131A050-001
ANA_1012A708-500,Female,Standard,,ANA_1012A708-500,ANA_1012A706-002,
ANA_1012A888-418,Female,Standard,,ANA_1012A888-418,ANA_1012A889-003,
ANA_1012A476-021,Female,Standard,,ANA_1012A476-001,ANA_1012A477-001,
ANA_1012B207-020,Female,Narrow,ANA_1012B207-020,ANA_1012B206-100,ANA_1012B205-300,
ANA_1012A476-021,Female,Standard,,ANA_1012A476-001,ANA_1012B041-021,
ANA_1071A054-401,Male,Standard,,ANA_1071A054-401,ANA_1071A081-404,
ANA_1011B034-403,Male,Standard,,ANA_1011B034-002,ANA_1011B389-020,ANA_1011B041-002
ANA_1012B044-001,Female,Wide,ANA_1012B042-020,ANA_1012B045-001,ANA_1012B044-001,
ANA_1071A054-105,Male,Standard,,ANA_1071A054-105,ANA_1071A081-404,
ANA_1011A862-020,Male,Standard,,ANA_1011A862-020,,ANA_1011A863-021
ANA_1011B455-100,Male,Standard,,ANA_1011B192-100,ANA_1011B398-001,
ANA_1012A562-005,Female,Standard,,ANA_1012A562-005,ANA_1012A561-022,
ANA_1012A908-960,Female,Standard,,ANA_1012A908-960,ANA_1012A909-002,
ANA_1012A983-020,Female,Standard,,ANA_1012A983-020,ANA_1012A477-001,
ANA_1011B186-401,Male,Wide,,ANA_1011B185-401,ANA_1011B186-401,ANA_1011B184-002
ANA_1011A657-020,Male,Standard,,ANA_1011A657-001,,ANA_1011A656-001
ANA_1011A767-003,Male,Standard,,ANA_1011A767-001,ANA_1011A835-001,ANA_1011A833-001
ANA_1011B160-101,Male,Standard,,ANA_1011B160-101,ANA_1011B006-020,ANA_1011B005-001
ANA_1012A983-020,Female,Standard,,ANA_1012A983-020,ANA_1012B041-021,
ANA_1012A708-002,Female,Standard,,ANA_1012A708-002,ANA_1012A706-002,
ANA_1011A824-601,Male,Standard,,ANA_1011A824-601,,ANA_1011A826-401
ANA_1011B036-002,Male,Standard,,ANA_1011B036-002,,ANA_1011B037-002
ANA_1012A706-001,Female,Wide,,ANA_1012B230-001,ANA_1012A706-001,
ANA_1011B314-960,Male,Standard,,ANA_1011B314-960,ANA_1011B014-003,ANA_1011B011-001
ANA_1012A909-002,Female,Wide,,ANA_1012A908-002,ANA_1012A909-002,
ANA_1011B037-002,Male,Extra Wide,,ANA_1011B036-023,,ANA_1011B037-023
ANA_1012A878-408,Female,Standard,,ANA_1012A878-006,ANA_1012A879-408,
ANA_1012B196-400,Female,Wide,,ANA_1012B282-001,ANA_1012B196-020,
ANA_1012B196-020,Female,Wide,,ANA_1012B197-020,ANA_1012B196-020,
ANA_1011A824-007,Male,Standard,,ANA_1011A824-007,,ANA_1011A826-007
ANA_1011B036-001,Male,Standard,,ANA_1011B036-001,,ANA_1011B037-023
ANA_1011B338-400,Male,Standard,,ANA_1011B338-400,,ANA_1011B337-401
ANA_1011A690-020,Male,Standard,,ANA_1011A690-020,ANA_1011A691-400,ANA_1011A688-020
ANA_1131A023-001,Male,Standard,,ANA_1131A023-001,ANA_1131A057-001,
ANA_1011A667-022,Male,Standard,,ANA_1011A667-002,,ANA_1011A666-400
ANA_1011B104-020,Male,Standard,,ANA_1011A667-002,,ANA_1011A666-400
ANA_1012A977-100,Female,Standard,,ANA_1012A977-100,ANA_1012A695-020,
ANA_1011B121-020,Male,Standard,,ANA_1011A560-001,,ANA_1011A561-001
ANA_1012A706-002,Female,Wide,,ANA_1012A708-002,ANA_1012A706-002,
ANA_1012A627-020,Female,Standard,,ANA_1012A476-001,ANA_1012B041-021,
ANA_1012A627-020,Female,Standard,,ANA_1012A476-001,ANA_1012A477-001,
ANA_1012A571-023,Female,Wide,,ANA_1012A570-001,ANA_1012A571-023,
ANA_1012B085-706,Female,Standard,,ANA_1012B085-706,ANA_1012A915-002,
ANA_1011B041-020,Male,Extra Wide,,ANA_1011B034-002,ANA_1011B389-020,ANA_1011B041-002
ANA_1011B338-020,Male,Standard,,ANA_1011B338-001,,ANA_1011B337-401
ANA_1011B338-300,Male,Standard,,ANA_1011B338-001,,ANA_1011B337-401
ANA_1011B238-400,Male,Wide,,ANA_1011B017-400,ANA_1011B238-400,
ANA_1012B044-020,Female,Wide,ANA_1012B042-020,ANA_1012B045-020,ANA_1012B044-020,
ANA_1011B356-002,Male,Extra Wide,,ANA_1011B354-002,ANA_1011B355-400,ANA_1011B356-002
ANA_1012A708-405,Female,Standard,,ANA_1012A708-405,ANA_1012A706-002,
ANA_1011B397-600,Male,Wide,,ANA_1011B180-027,ANA_1011B397-600,
ANA_1011B354-020,Male,Standard,,ANA_1011B354-002,ANA_1011B355-400,ANA_1011B356-002
ANA_1011A560-023,Male,Standard,,ANA_1011A560-001,,ANA_1011A561-001
ANA_1012B207-020,Female,Narrow,ANA_1012B207-020,ANA_1012B206-020,ANA_1012B205-020,
ANA_1012B035-021,Female,Standard,,ANA_1012B035-021,ANA_1012B037-001,
ANA_1012A916-752,Female,Standard,,ANA_1012A916-752,ANA_1012A915-002,
ANA_1012A708-021,Female,Standard,,ANA_1012A708-002,ANA_1012A706-002,
ANA_1012A888-020,Female,Standard,,ANA_1012A888-020,ANA_1012A889-003,
ANA_1012B272-700,Female,Standard,,ANA_1012B272-003,ANA_1012B297-003,
ANA_1011A826-406,Male,Extra Wide,,ANA_1011A824-406,,ANA_1011A826-406
ANA_1012B297-003,Female,Wide,,ANA_1012B272-003,ANA_1012B297-003,
ANA_1012A909-020,Female,Wide,,ANA_1012A908-020,ANA_1012A909-020,
ANA_1012A861-004,Female,Wide,ANA_1012A863-400,ANA_1012A859-023,ANA_1012A862-002,
ANA_1012A869-020,Female,Standard,,ANA_1012A869-020,ANA_1012A706-002,
ANA_1081A030-002,Male,Standard,,ANA_1081A030-002,ANA_1081A031-002,
ANA_1011B040-750,Male,Standard,,ANA_1011B040-750,,ANA_1011B392-020
ANA_1012B045-500,Female,Standard,ANA_1012B042-020,ANA_1012B045-700,ANA_1012B043-402,
ANA_1012A861-004,Female,Wide,ANA_1012A863-400,ANA_1012A859-023,ANA_1012A861-400,
ANA_1011B192-020,Male,Standard,,ANA_1011B445-400,ANA_1011B398-001,
ANA_1012B045-500,Female,Standard,ANA_1012B042-020,ANA_1012B045-700,ANA_1012B044-002,
ANA_1012B199-020,Female,Wide,,ANA_1012B284-100,ANA_1012B199-400,
ANA_1012A154-001,Female,Wide,,ANA_1012A150-500,ANA_1012A154-001,
ANA_1012B045-020,Female,Standard,ANA_1012B042-020,ANA_1012B045-700,ANA_1012B043-402,
ANA_1011A824-026,Male,Standard,,ANA_1011A824-026,,ANA_1011A826-401
ANA_1012A706-503,Female,Wide,,ANA_1012A708-002,ANA_1012A706-002,
ANA_1012A477-021,Female,Wide,,ANA_1012A476-001,ANA_1012A477-001,
ANA_1012B044-402,Female,Wide,ANA_1012B042-020,ANA_1012B045-402,ANA_1012B044-402,
ANA_1012A859-021,Female,Standard,ANA_1012A863-400,ANA_1012A859-021,ANA_1012A861-400,
ANA_1012B044-402,Female,Wide,ANA_1012B042-020,ANA_1012B045-402,ANA_1012B043-402,
ANA_1011B233-101,Male,Standard,,ANA_1011B001-101,,ANA_1011A999-027
ANA_1012B196-002,Female,Wide,,ANA_1012B282-001,ANA_1012B196-020,
ANA_1012B205-020,Female,Wide,ANA_1012B207-020,ANA_1012B206-020,ANA_1012B205-020,
ANA_1012A706-028,Female,Wide,,ANA_1012A708-028,ANA_1012A706-028,
ANA_1012B045-020,Female,Standard,ANA_1012B042-020,ANA_1012B045-700,ANA_1012B044-002,
ANA_1012A477-021,Female,Wide,,ANA_1012A476-001,ANA_1012B041-021,
ANA_1011B001-005,Male,Standard,,ANA_1011B001-005,,ANA_1011A999-027
ANA_1012A859-021,Female,Standard,ANA_1012A863-400,ANA_1012A859-021,ANA_1012A862-002,
ANA_1012A708-404,Female,Standard,,ANA_1012A708-002,ANA_1012A706-002,
ANA_1012B045-403,Female,Standard,ANA_1012B042-020,ANA_1012B045-403,ANA_1012B043-402,
ANA_1012A649-100,Female,Standard,,ANA_1012A649-020,ANA_1012A713-020,
ANA_1012A477-021,Female,Wide,,ANA_1012A476-021,ANA_1012A477-021,
ANA_1012B045-403,Female,Standard,ANA_1012B042-020,ANA_1012B045-403,ANA_1012B044-002,
ANA_1012A889-001,Female,Wide,,ANA_1012A888-020,ANA_1012A889-003,
ANA_1201A366-020,Male,Standard,,ANA_1201A366-020,,ANA_T7G3Q-9616
ANA_1012A909-020,Female,Wide,,ANA_1012A908-002,ANA_1012A909-002,
ANA_1131A054-001,Male,Standard,,ANA_1131A054-001,,ANA_1131A055-001
ANA_1012B182-600,Female,Standard,,ANA_1012B281-100,ANA_1012B183-400,
ANA_1012A909-706,Female,Wide,,ANA_1012A908-002,ANA_1012A909-002,
ANA_1012A708-300,Female,Standard,,ANA_1012A708-300,ANA_1012A706-002,
ANA_1012B045-701,Female,Standard,ANA_1012B042-020,ANA_1012B045-700,ANA_1012B044-002,
ANA_1012B045-701,Female,Standard,ANA_1012B042-020,ANA_1012B045-700,ANA_1012B043-402,
ANA_1011B471-021,Male,Extra Wide,,ANA_1011B440-401,ANA_1011B470-401,ANA_1011B471-401
ANA_1011B188-400,Male,Wide,,ANA_1011B189-400,ANA_1011B188-400,ANA_1011B191-005
ANA_1011B338-300,Male,Standard,,ANA_1011B338-300,,ANA_1011B337-401
ANA_1012B197-300,Female,Standard,,ANA_1012B282-001,ANA_1012B196-020,
ANA_1201A366-001,Male,Standard,,ANA_1201A366-001,,ANA_T7G3Q-9616
ANA_1011B012-017,Male,Standard,,ANA_1011B012-002,ANA_1011B014-003,ANA_1011B011-001
ANA_1201A366-001,Male,Standard,,ANA_T7G1N-700,,ANA_T7G3Q-9616
ANA_1012A916-100,Female,Standard,,ANA_1012B085-101,ANA_1012A915-002,
ANA_1041A079-105,Male,Standard,,ANA_1041A079-105,ANA_1041A113-105,
ANA_1012B045-402,Female,Standard,ANA_1012B042-020,ANA_1012B045-402,ANA_1012B043-402,
ANA_1012B045-402,Female,Standard,ANA_1012B042-020,ANA_1012B045-402,ANA_1012B044-402,
ANA_1012A706-001,Female,Wide,,ANA_1012A708-002,ANA_1012A706-002,
ANA_1012A908-020,Female,Standard,,ANA_1012A908-002,ANA_1012A909-002,
ANA_1071A054-008,Male,Standard,,ANA_1071A054-008,ANA_1071A081-404,
ANA_1012A908-400,Female,Standard,,ANA_1012A908-400,ANA_1012A909-400,
ANA_1011B366-750,Male,Standard,,ANA_1011B366-003,ANA_1011B365-020,ANA_1011B367-020
ANA_1012A916-021,Female,Standard,,ANA_1012B085-101,ANA_1012A915-002,
ANA_1012B044-702,Female,Wide,ANA_1012B042-020,ANA_1012B045-702,ANA_1012B044-702,
ANA_1011B040-400,Male,Standard,,ANA_1011B040-001,,ANA_1011B392-020
ANA_1012B085-101,Female,Standard,,ANA_1012B085-101,ANA_1012A915-002,
ANA_1011A835-021,Male,Wide,,ANA_1011A767-021,ANA_1011A835-021,ANA_1011A833-021
ANA_1012A909-003,Female,Wide,,ANA_1012A908-003,ANA_1012A909-003,
ANA_1012B297-400,Female,Wide,,ANA_1012B272-003,ANA_1012B297-003,
ANA_1012A908-701,Female,Standard,,ANA_1012A908-701,ANA_1012A909-002,
ANA_1011B012-017,Male,Standard,,ANA_1011B012-017,ANA_1011B014-003,ANA_1011B011-001
ANA_1131A057-001,Male,Standard,,ANA_1131A023-001,ANA_1131A057-001,
ANA_1012B035-401,Female,Standard,,ANA_1012B035-100,ANA_1012B037-001,
ANA_1012A708-003,Female,Standard,,ANA_1012A708-003,ANA_1012A706-002,
ANA_1011B185-023,Male,Standard,,ANA_1011B185-023,ANA_1011B186-023,ANA_1011B184-002
ANA_1012A476-022,Female,Standard,,ANA_1012A476-001,ANA_1012A477-001,
ANA_1011A824-406,Male,Standard,,ANA_1011A824-406,,ANA_1011A826-406
ANA_1012A476-022,Female,Standard,,ANA_1012A476-001,ANA_1012B041-021,
ANA_1012B045-300,Female,Standard,ANA_1012B042-020,ANA_1012B045-700,ANA_1012B043-402,
ANA_1012B045-300,Female,Standard,ANA_1012B042-020,ANA_1012B045-700,ANA_1012B044-002,
ANA_1012A888-021,Female,Standard,,ANA_1012A888-021,ANA_1012A889-003,
ANA_1012B182-404,Female,Standard,,ANA_1012B281-100,ANA_1012B183-400,
ANA_1011B485-750,Male,Standard,,ANA_1011B485-002,ANA_1011B567-001,
ANA_1011B396-001,Male,Standard,,ANA_1011A824-028,,ANA_1011A826-401
ANA_1012B182-104,Female,Standard,,ANA_1012B281-100,ANA_1012B183-400,
ANA_1011B186-402,Male,Wide,,ANA_1011B185-402,ANA_1011B186-402,ANA_1011B184-402
ANA_1011B040-021,Male,Standard,,ANA_1011B040-001,,ANA_1011B392-020
ANA_1012B157-960,Female,Standard,,ANA_1012B085-101,ANA_1012A915-002,
ANA_1011B185-401,Male,Standard,,ANA_1011B185-401,ANA_1011B186-401,ANA_1011B184-002
ANA_1012B205-020,Female,Wide,ANA_1012B207-020,ANA_1012B206-100,ANA_1012B205-300,
ANA_1011B034-301,Male,Standard,,ANA_1011B034-002,ANA_1011B389-020,ANA_1011B041-002
ANA_1011B338-020,Male,Standard,,ANA_1011B338-020,,ANA_1011B337-401
ANA_1011B355-020,Male,Wide,,ANA_1011B354-020,ANA_1011B355-020,ANA_1011B356-002
ANA_1011B121-001,Male,Standard,,ANA_1011A560-001,,ANA_1011A561-001
ANA_1011A206-003,Male,Extra Wide,,ANA_1011A167-407,,ANA_1011A206-003
ANA_1012B231-400,Female,Wide,,ANA_1012A708-002,ANA_1012A706-002,
ANA_1012B197-001,Female,Standard,,ANA_1012B282-001,ANA_1012B196-020,
ANA_1012A477-022,Female,Wide,,ANA_1012A476-001,ANA_1012B041-021,
ANA_1012B035-001,Female,Standard,,ANA_1012B035-100,ANA_1012B037-001,
ANA_1012B256-400,Female,Standard,ANA_1012B048-003,ANA_1012B047-021,ANA_1012B046-021,
ANA_1012A477-022,Female,Wide,,ANA_1012A476-001,ANA_1012A477-001,
ANA_1011B186-023,Male,Wide,,ANA_1011B185-001,ANA_1011B186-021,ANA_1011B184-002
ANA_1011B185-020,Male,Standard,,ANA_1011B185-001,ANA_1011B186-021,ANA_1011B184-002
ANA_1011B041-005,Male,Extra Wide,,ANA_1011B034-005,ANA_1011B389-020,ANA_1011B041-005
ANA_1012B230-400,Female,Standard,,ANA_1012A708-002,ANA_1012A706-002,
ANA_1011A826-404,Male,Extra Wide,,ANA_1011A824-404,,ANA_1011A826-404
ANA_1011B186-405,Male,Wide,,ANA_1011B185-001,ANA_1011B186-021,ANA_1011B184-002
ANA_1132A062-101,Female,Standard,,ANA_1012A234-400,ANA_1012A231-021,
ANA_1011B363-001,Male,Extra Wide,,ANA_1011B359-002,ANA_1011B361-001,ANA_1011B363-002
ANA_1201A366-021,Male,Standard,,ANA_1201A366-001,,ANA_T7G3Q-9616
ANA_1011A824-005,Male,Standard,,ANA_1011A824-005,,ANA_1011A826-401
ANA_1132A062-101,Female,Standard,,ANA_1132A062-101,ANA_1012A231-021,
ANA_1011B359-750,Male,Standard,,ANA_1011B359-002,ANA_1011B361-001,ANA_1011B363-002
ANA_1012B044-402,Female,Wide,ANA_1012B042-020,ANA_1012B045-700,ANA_1012B043-402,
ANA_1201A366-021,Male,Standard,,ANA_T7G1N-700,,ANA_T7G3Q-9616
ANA_1011B034-006,Male,Standard,,ANA_1011B034-006,ANA_1011B389-020,ANA_1011B041-002
ANA_1012B044-402,Female,Wide,ANA_1012B042-020,ANA_1012B045-700,ANA_1012B044-002,
ANA_1011B041-003,Male,Extra Wide,,ANA_1011B034-003,ANA_1011B389-020,ANA_1011B041-003
ANA_1132A057-001,Female,Standard,,ANA_1132A057-001,ANA_1132A056-001,
ANA_1012A234-400,Female,Standard,,ANA_1012A234-400,ANA_1012A231-021,
ANA_1012A708-024,Female,Standard,,ANA_1012A708-002,ANA_1012A706-002,
ANA_1011B181-400,Male,Standard,,ANA_1011B181-400,,ANA_1011B182-400
ANA_1011B396-020,Male,Standard,,ANA_1011A824-028,,ANA_1011A826-401
ANA_1131A057-001,Male,Wide,,ANA_1131A023-001,ANA_1131A057-001,
ANA_1012A459-001,Female,Wide,,ANA_1012A457-001,ANA_1012A459-001,
ANA_1011A983-022,Male,Standard,,ANA_1011A983-022,ANA_1011A984-002,ANA_1011A987-020
ANA_1011B418-100,Male,Standard,,ANA_1011B418-100,ANA_1011B398-001,
ANA_1011B354-300,Male,Standard,,ANA_1011B354-002,ANA_1011B355-400,ANA_1011B356-002
ANA_1012B214-100,Female,Standard,,ANA_1012B214-100,ANA_1012A915-002,
ANA_1081A031-002,Male,Wide,,ANA_1081A030-002,ANA_1081A031-002,
