PRODUCT_GENDER,STYLE_NUMBER,PRODUCT_URL,PRODUCT_NAME_C,PRODUCT_NAME_CLEAN,PRODUCT_COLOR,PRODUCT_WIDTH,ORDERS,PRODUCT_URL_NARROW,PRODUCT_URL_STANDARD,PRODUCT_URL_WIDE,PRODUCT_URL_EXTRAWIDE
Female,1012A476,https://www.asics.com/us/en-us/gel-venture-7/p/ANA_1012A476-002.html,GEL-VENTURE 7,GEL-VENTURE 7,,Standard,198,,https://www.asics.com/us/en-us/gel-venture-7/p/ANA_1012A476-001.html,https://www.asics.com/us/en-us/gel-venture-7-d/p/ANA_1012B041-021.html,
Female,1012A888,https://www.asics.com/us/en-us/gel-cumulus-23/p/ANA_1012A888-602.html,GEL-CUMULUS 23,GEL-CUMULUS 23,,Standard,198,,https://www.asics.com/us/en-us/gel-cumulus-23/p/ANA_1012A888-020.html,https://www.asics.com/us/en-us/gel-cumulus-23-d/p/ANA_1012A889-003.html,
Male,1011A983,https://www.asics.com/us/en-us/gt-2000-9/p/ANA_1011A983-006.html,GT-2000 9,GT-2000 9,BLACK/BRIGHT LIME,Standard,198,,https://www.asics.com/us/en-us/gt-2000-9/p/ANA_1011A983-006.html,https://www.asics.com/us/en-us/gt-2000-9-2e/p/ANA_1011A984-002.html,https://www.asics.com/us/en-us/gt-2000-9-4e/p/ANA_1011A987-020.html
Female,1012A476,https://www.asics.com/us/en-us/gel-venture-7/p/ANA_1012A476-002.html,GEL-VENTURE 7,GEL-VENTURE 7,,Standard,198,,https://www.asics.com/us/en-us/gel-venture-7/p/ANA_1012A476-001.html,https://www.asics.com/us/en-us/gel-venture-7-d/p/ANA_1012A477-001.html,
Male,1011B233,https://www.asics.com/us/en-us/gt-1000-10/p/ANA_1011B233-101.html,GT-1000 10,GT-1000 10,CREAM/PUTTY,Standard,197,,https://www.asics.com/us/en-us/gt-1000-10/p/ANA_1011B233-101.html,,https://www.asics.com/us/en-us/gt-1000-10-4e/p/ANA_1011A999-027.html
Female,1012A476,https://www.asics.com/us/en-us/gel-venture-7/p/ANA_1012A476-401.html,GEL-VENTURE 7,GEL-VENTURE 7,,Standard,196,,https://www.asics.com/us/en-us/gel-venture-7/p/ANA_1012A476-001.html,https://www.asics.com/us/en-us/gel-venture-7-d/p/ANA_1012B041-021.html,
Female,1012A476,https://www.asics.com/us/en-us/gel-venture-7/p/ANA_1012A476-401.html,GEL-VENTURE 7,GEL-VENTURE 7,,Standard,196,,https://www.asics.com/us/en-us/gel-venture-7/p/ANA_1012A476-001.html,https://www.asics.com/us/en-us/gel-venture-7-d/p/ANA_1012A477-001.html,
Male,1011B012,https://www.asics.com/us/en-us/gel-cumulus-23/p/ANA_1011B012-002.html,GEL-CUMULUS 23,GEL-CUMULUS 23,,Standard,196,,https://www.asics.com/us/en-us/gel-cumulus-23/p/ANA_1011B012-002.html,https://www.asics.com/us/en-us/gel-cumulus-23-2e/p/ANA_1011B014-003.html,https://www.asics.com/us/en-us/gel-cumulus-23-4e/p/ANA_1011B011-001.html
Male,1011B192,https://www.asics.com/us/en-us/novablast-2/p/ANA_1011B192-002.html,NOVABLAST 2,NOVABLAST 2,BLACK/GLOW YELLOW,Standard,195,,https://www.asics.com/us/en-us/novablast-2/p/ANA_1011B192-002.html,https://www.asics.com/us/en-us/novablast-2-2e/p/ANA_1011B398-001.html,
Female,1012A879,https://www.asics.com/us/en-us/gt-1000-10-d/p/ANA_1012A879-407.html,GT-1000 10 (D),GT-1000 10,,Wide,195,,https://www.asics.com/us/en-us/gt-1000-10/p/ANA_1012A878-006.html,https://www.asics.com/us/en-us/gt-1000-10-d/p/ANA_1012A879-408.html,
Female,1012B035,https://www.asics.com/us/en-us/gel-pulse-13/p/ANA_1012B035-401.html,GEL-PULSE 13,GEL-PULSE 13,STORM BLUE/BLAZING CORAL,Standard,194,,https://www.asics.com/us/en-us/gel-pulse-13/p/ANA_1012B035-401.html,https://www.asics.com/us/en-us/gel-pulse-13-d/p/ANA_1012B037-001.html,
Male,1011B485,https://www.asics.com/us/en-us/patriot-13/p/ANA_1011B485-002.html,PATRIOT 13,PATRIOT 13,,Standard,194,,https://www.asics.com/us/en-us/patriot-13/p/ANA_1011B485-002.html,https://www.asics.com/us/en-us/patriot-13-2e/p/ANA_1011B567-001.html,
Male,1011A736,https://www.asics.com/us/en-us/gel-venture-7-mx/p/ANA_1011A736-020.html,GEL-Venture 7 MX,GEL-VENTURE 7 MX,SHEET ROCK/ASICS BLUE,Standard,194,,https://www.asics.com/us/en-us/gel-venture-7-mx/p/ANA_1011A736-020.html,,https://www.asics.com/us/en-us/gel-venture-7-mx-4e/p/ANA_1011A891-020.html
Male,1011B034,https://www.asics.com/us/en-us/jolt-3/p/ANA_1011B034-002.html,JOLT 3,JOLT 3,,Standard,194,,https://www.asics.com/us/en-us/jolt-3/p/ANA_1011B034-002.html,https://www.asics.com/us/en-us/jolt-3-2e/p/ANA_1011B389-020.html,https://www.asics.com/us/en-us/jolt-3-4e/p/ANA_1011B041-002.html
Female,1012B045,https://www.asics.com/us/en-us/gt-2000-10/p/ANA_1012B045-100.html,GT-2000 10,GT-2000 10,,Standard,193,https://www.asics.com/us/en-us/gt-2000-10-2a/p/ANA_1012B042-020.html,https://www.asics.com/us/en-us/gt-2000-10/p/ANA_1012B045-700.html,https://www.asics.com/us/en-us/gt-2000-10-d/p/ANA_1012B044-002.html,
Male,1071A054,https://www.asics.com/us/en-us/gel-rocket-10/p/ANA_1071A054-009.html,GEL-ROCKET 10,GEL-ROCKET 10,,Standard,193,,https://www.asics.com/us/en-us/gel-rocket-10/p/ANA_1071A054-009.html,https://www.asics.com/us/en-us/gel-rocket-10-2e/p/ANA_1071A081-404.html,
Female,1012B206,https://www.asics.com/us/en-us/gel-cumulus-24/p/ANA_1012B206-001.html,GEL-CUMULUS 24,GEL-CUMULUS 24,,Standard,193,https://www.asics.com/us/en-us/gel-cumulus-24-2a/p/ANA_1012B207-020.html,https://www.asics.com/us/en-us/gel-cumulus-24/p/ANA_1012B206-100.html,https://www.asics.com/us/en-us/gel-cumulus-24-d/p/ANA_1012B205-300.html,
Male,1011B366,https://www.asics.com/us/en-us/gel-cumulus-24/p/ANA_1011B366-002.html,GEL-CUMULUS 24,GEL-CUMULUS 24,BLACK/HAZARD GREN,Standard,193,,https://www.asics.com/us/en-us/gel-cumulus-24/p/ANA_1011B366-002.html,https://www.asics.com/us/en-us/gel-cumulus-24-2e/p/ANA_1011B365-020.html,https://www.asics.com/us/en-us/gel-cumulus-24-4e/p/ANA_1011B367-020.html
Female,1012A911,https://www.asics.com/us/en-us/gel-contend-7/p/ANA_1012A911-401.html,GEL-CONTEND 7,GEL-CONTEND 7,FRENCH BLUE/CHAMPAGNE,Standard,193,,https://www.asics.com/us/en-us/gel-contend-7/p/ANA_1012A911-401.html,https://www.asics.com/us/en-us/gel-contend-7-d/p/ANA_1012A910-401.html,
Female,1012B045,https://www.asics.com/us/en-us/gt-2000-10/p/ANA_1012B045-100.html,GT-2000 10,GT-2000 10,,Standard,193,https://www.asics.com/us/en-us/gt-2000-10-2a/p/ANA_1012B042-020.html,https://www.asics.com/us/en-us/gt-2000-10/p/ANA_1012B045-700.html,https://www.asics.com/us/en-us/gt-2000-10-2e/p/ANA_1012B043-402.html,
Female,1012B085,https://www.asics.com/us/en-us/gel-excite-8/p/ANA_1012B085-406.html,GEL-EXCITE 8,GEL-EXCITE 8,MIST/WHITE,Standard,192,,https://www.asics.com/us/en-us/gel-excite-8/p/ANA_1012B085-406.html,https://www.asics.com/us/en-us/gel-excite-8-d/p/ANA_1012A915-002.html,
Male,1011A826,https://www.asics.com/us/en-us/gel-venture-8-4e/p/ANA_1011A826-400.html,GEL-VENTURE 8 (4E),GEL-VENTURE 8,MAKO BLUE/SAFFRON,Extra Wide,192,,https://www.asics.com/us/en-us/gel-venture-8/p/ANA_1011A824-028.html,,https://www.asics.com/us/en-us/gel-venture-8-4e/p/ANA_1011A826-400.html
Female,1012A708,https://www.asics.com/us/en-us/gel-venture-8/p/ANA_1012A708-021.html,GEL-VENTURE 8,GEL-VENTURE 8,CARRIER GREY/GINGER PEACH,Standard,192,,https://www.asics.com/us/en-us/gel-venture-8/p/ANA_1012A708-021.html,https://www.asics.com/us/en-us/gel-venture-8-d/p/ANA_1012A706-002.html,
Male,1011A983,https://www.asics.com/us/en-us/gt-2000-9/p/ANA_1011A983-023.html,GT-2000 9,GT-2000 9,METROPOLIS/BLACK,Standard,192,,https://www.asics.com/us/en-us/gt-2000-9/p/ANA_1011A983-023.html,https://www.asics.com/us/en-us/gt-2000-9-2e/p/ANA_1011A984-002.html,https://www.asics.com/us/en-us/gt-2000-9-4e/p/ANA_1011A987-020.html
Male,1011A824,https://www.asics.com/us/en-us/gel-venture-8/p/ANA_1011A824-404.html,GEL-VENTURE 8,GEL-VENTURE 8,FRENCH BLUE/PURE SILVER,Standard,191,,https://www.asics.com/us/en-us/gel-venture-8/p/ANA_1011A824-404.html,,https://www.asics.com/us/en-us/gel-venture-8-4e/p/ANA_1011A826-404.html
Male,1011B192,https://www.asics.com/us/en-us/novablast-2/p/ANA_1011B192-401.html,NOVABLAST 2,NOVABLAST 2,FRENCH BLUE/PURE SILVER,Standard,190,,https://www.asics.com/us/en-us/novablast-2/p/ANA_1011B192-401.html,https://www.asics.com/us/en-us/novablast-2-2e/p/ANA_1011B398-001.html,
Female,1012A878,https://www.asics.com/us/en-us/gt-1000-10/p/ANA_1012A878-004.html,GT-1000 10,GT-1000 10,,Standard,190,,https://www.asics.com/us/en-us/gt-1000-10/p/ANA_1012A878-006.html,https://www.asics.com/us/en-us/gt-1000-10-d/p/ANA_1012A879-408.html,
Female,1012A908,https://www.asics.com/us/en-us/jolt-3/p/ANA_1012A908-708.html,JOLT 3,JOLT 3,PINK GLO/WHITE,Standard,190,,https://www.asics.com/us/en-us/jolt-3/p/ANA_1012A908-708.html,https://www.asics.com/us/en-us/jolt-3-d/p/ANA_1012A909-002.html,
Female,1012A911,https://www.asics.com/us/en-us/gel-contend-7/p/ANA_1012A911-401.html,GEL-CONTEND 7,GEL-CONTEND 7,,Standard,190,,https://www.asics.com/us/en-us/gel-contend-7/p/ANA_1012A911-001.html,https://www.asics.com/us/en-us/gel-contend-7-d/p/ANA_1012A910-022.html,
Male,1011B034,https://www.asics.com/us/en-us/jolt-3/p/ANA_1011B034-403.html,JOLT 3,JOLT 3,MAKO BLUE/BLACK,Standard,190,,https://www.asics.com/us/en-us/jolt-3/p/ANA_1011B034-403.html,https://www.asics.com/us/en-us/jolt-3-2e/p/ANA_1011B389-020.html,https://www.asics.com/us/en-us/jolt-3-4e/p/ANA_1011B041-403.html
Male,1011B041,https://www.asics.com/us/en-us/jolt-3-4e/p/ANA_1011B041-100.html,JOLT 3 (4E),JOLT 3,,Extra Wide,189,,https://www.asics.com/us/en-us/jolt-3/p/ANA_1011B034-002.html,https://www.asics.com/us/en-us/jolt-3-2e/p/ANA_1011B389-020.html,https://www.asics.com/us/en-us/jolt-3-4e/p/ANA_1011B041-002.html
Male,1011B192,https://www.asics.com/us/en-us/novablast-2/p/ANA_1011B192-400.html,NOVABLAST 2,NOVABLAST 2,CLEAR BLUE/WHITE,Standard,189,,https://www.asics.com/us/en-us/novablast-2/p/ANA_1011B192-400.html,https://www.asics.com/us/en-us/novablast-2-2e/p/ANA_1011B398-001.html,
Female,1042A072,https://www.asics.com/us/en-us/gel-resolution-8/p/ANA_1042A072-107.html,GEL-Resolution 8,GEL-RESOLUTION 8,WHITE/LAPIS LAZULI BLUE,Standard,189,,https://www.asics.com/us/en-us/gel-resolution-8/p/ANA_1042A072-107.html,https://www.asics.com/us/en-us/gel-resolution-8-d/p/ANA_1042A097-107.html,
Male,1011B185,https://www.asics.com/us/en-us/gt-2000-10/p/ANA_1011B185-402.html,GT-2000 10,GT-2000 10,,Standard,189,,https://www.asics.com/us/en-us/gt-2000-10/p/ANA_1011B185-001.html,https://www.asics.com/us/en-us/gt-2000-10-2e/p/ANA_1011B186-021.html,https://www.asics.com/us/en-us/gt-2000-10-4e/p/ANA_1011B184-002.html
Male,1011B034,https://www.asics.com/us/en-us/jolt-3/p/ANA_1011B034-101.html,JOLT 3,JOLT 3,,Standard,189,,https://www.asics.com/us/en-us/jolt-3/p/ANA_1011B034-002.html,https://www.asics.com/us/en-us/jolt-3-2e/p/ANA_1011B389-020.html,https://www.asics.com/us/en-us/jolt-3-4e/p/ANA_1011B041-002.html
Male,1011B040,https://www.asics.com/us/en-us/gel-contend-7/p/ANA_1011B040-021.html,GEL-CONTEND 7,GEL-CONTEND 7,GRAPHITE GREY/DIRECTOIRE BLUE,Standard,188,,https://www.asics.com/us/en-us/gel-contend-7/p/ANA_1011B040-021.html,,https://www.asics.com/us/en-us/gel-contend-7-4e/p/ANA_1011B392-020.html
Female,1012B182,https://www.asics.com/us/en-us/gel-excite-9/p/ANA_1012B182-700.html,GEL-EXCITE 9,GEL-EXCITE 9,,Standard,188,,https://www.asics.com/us/en-us/gel-excite-9/p/ANA_1012B281-100.html,https://www.asics.com/us/en-us/gel-excite-9-d/p/ANA_1012B183-400.html,
Male,1011B034,https://www.asics.com/us/en-us/jolt-3/p/ANA_1011B034-301.html,JOLT 3,JOLT 3,OLIVE CANVAS/BLACK,Standard,188,,https://www.asics.com/us/en-us/jolt-3/p/ANA_1011B034-301.html,https://www.asics.com/us/en-us/jolt-3-2e/p/ANA_1011B389-020.html,https://www.asics.com/us/en-us/jolt-3-4e/p/ANA_1011B041-301.html
Male,1011B188,https://www.asics.com/us/en-us/gel-kayano-28--2e/p/ANA_1011B188-002.html,GEL-KAYANO 28  (2E),GEL-KAYANO 28,,Wide,188,,https://www.asics.com/us/en-us/gel-kayano-28/p/ANA_1011B189-001.html,https://www.asics.com/us/en-us/gel-kayano-28--2e/p/ANA_1011B188-021.html,https://www.asics.com/us/en-us/gel-kayano-28-4e/p/ANA_1011B191-005.html
Female,1012B042,https://www.asics.com/us/en-us/gt-2000-10-2a/p/ANA_1012B042-020.html,GT-2000 10 (2A),GT-2000 10,,Narrow,187,https://www.asics.com/us/en-us/gt-2000-10-2a/p/ANA_1012B042-020.html,https://www.asics.com/us/en-us/gt-2000-10/p/ANA_1012B045-700.html,https://www.asics.com/us/en-us/gt-2000-10-d/p/ANA_1012B044-002.html,
Male,1011B338,https://www.asics.com/us/en-us/gel-excite-9/p/ANA_1011B338-400.html,GEL-EXCITE 9,GEL-EXCITE 9,,Standard,187,,https://www.asics.com/us/en-us/gel-excite-9/p/ANA_1011B338-001.html,,https://www.asics.com/us/en-us/gel-excite-9-4e/p/ANA_1011B337-401.html
Male,1011B338,https://www.asics.com/us/en-us/gel-excite-9/p/ANA_1011B338-001.html,GEL-EXCITE 9,GEL-EXCITE 9,,Standard,187,,https://www.asics.com/us/en-us/gel-excite-9/p/ANA_1011B338-001.html,,https://www.asics.com/us/en-us/gel-excite-9-4e/p/ANA_1011B337-401.html
Female,1012B042,https://www.asics.com/us/en-us/gt-2000-10-2a/p/ANA_1012B042-020.html,GT-2000 10 (2A),GT-2000 10,,Narrow,187,https://www.asics.com/us/en-us/gt-2000-10-2a/p/ANA_1012B042-020.html,https://www.asics.com/us/en-us/gt-2000-10/p/ANA_1012B045-700.html,https://www.asics.com/us/en-us/gt-2000-10-2e/p/ANA_1012B043-402.html,
Male,1011B366,https://www.asics.com/us/en-us/gel-cumulus-24/p/ANA_1011B366-300.html,GEL-CUMULUS 24,GEL-CUMULUS 24,,Standard,186,,https://www.asics.com/us/en-us/gel-cumulus-24/p/ANA_1011B366-003.html,https://www.asics.com/us/en-us/gel-cumulus-24-2e/p/ANA_1011B365-020.html,https://www.asics.com/us/en-us/gel-cumulus-24-4e/p/ANA_1011B367-020.html
Female,1012B043,https://www.asics.com/us/en-us/gt-2000-10-2e/p/ANA_1012B043-402.html,GT-2000 10 (2E),GT-2000 10,LAKE DRIVE/WHITE,Wide,185,https://www.asics.com/us/en-us/gt-2000-10-2a/p/ANA_1012B042-020.html,https://www.asics.com/us/en-us/gt-2000-10/p/ANA_1012B045-402.html,https://www.asics.com/us/en-us/gt-2000-10-2e/p/ANA_1012B043-402.html,
Female,1012B201,https://www.asics.com/us/en-us/gel-nimbus-24/p/ANA_1012B201-003.html,GEL-NIMBUS 24,GEL-NIMBUS 24,,Standard,185,,https://www.asics.com/us/en-us/gel-nimbus-24/p/ANA_1012B284-100.html,https://www.asics.com/us/en-us/gel-nimbus-24-d/p/ANA_1012B199-400.html,
Female,1012B045,https://www.asics.com/us/en-us/gt-2000-10/p/ANA_1012B045-020.html,GT-2000 10,GT-2000 10,SHEET ROCK/PINK RAVE,Standard,185,https://www.asics.com/us/en-us/gt-2000-10-2a/p/ANA_1012B042-020.html,https://www.asics.com/us/en-us/gt-2000-10/p/ANA_1012B045-020.html,https://www.asics.com/us/en-us/gt-2000-10-d/p/ANA_1012B044-020.html,
Female,1012B043,https://www.asics.com/us/en-us/gt-2000-10-2e/p/ANA_1012B043-402.html,GT-2000 10 (2E),GT-2000 10,LAKE DRIVE/WHITE,Wide,185,https://www.asics.com/us/en-us/gt-2000-10-2a/p/ANA_1012B042-020.html,https://www.asics.com/us/en-us/gt-2000-10/p/ANA_1012B045-402.html,https://www.asics.com/us/en-us/gt-2000-10-d/p/ANA_1012B044-402.html,
Female,1012B045,https://www.asics.com/us/en-us/gt-2000-10/p/ANA_1012B045-001.html,GT-2000 10,GT-2000 10,BLACK/BLACK,Standard,184,https://www.asics.com/us/en-us/gt-2000-10-2a/p/ANA_1012B042-020.html,https://www.asics.com/us/en-us/gt-2000-10/p/ANA_1012B045-001.html,https://www.asics.com/us/en-us/gt-2000-10-d/p/ANA_1012B044-001.html,
Male,1011B012,https://www.asics.com/us/en-us/gel-cumulus-23/p/ANA_1011B012-607.html,GEL-CUMULUS 23,GEL-CUMULUS 23,ELECTRIC RED/BLACK,Standard,183,,https://www.asics.com/us/en-us/gel-cumulus-23/p/ANA_1011B012-607.html,https://www.asics.com/us/en-us/gel-cumulus-23-2e/p/ANA_1011B014-003.html,https://www.asics.com/us/en-us/gel-cumulus-23-4e/p/ANA_1011B011-001.html
Female,1012B197,https://www.asics.com/us/en-us/gt-1000-11/p/ANA_1012B197-100.html,GT-1000 11,GT-1000 11,,Standard,183,,https://www.asics.com/us/en-us/gt-1000-11/p/ANA_1012B282-001.html,https://www.asics.com/us/en-us/gt-1000-11-d/p/ANA_1012B196-020.html,
Male,1011B012,https://www.asics.com/us/en-us/gel-cumulus-23/p/ANA_1011B012-021.html,GEL-CUMULUS 23,GEL-CUMULUS 23,SHEET ROCK/HAZARD GREEN,Standard,183,,https://www.asics.com/us/en-us/gel-cumulus-23/p/ANA_1011B012-021.html,https://www.asics.com/us/en-us/gel-cumulus-23-2e/p/ANA_1011B014-003.html,https://www.asics.com/us/en-us/gel-cumulus-23-4e/p/ANA_1011B011-001.html
Male,1011B188,https://www.asics.com/us/en-us/gel-kayano-28--2e/p/ANA_1011B188-002.html,GEL-KAYANO 28  (2E),GEL-KAYANO 28,BLACK/ELECTRIC RED,Wide,183,,https://www.asics.com/us/en-us/gel-kayano-28/p/ANA_1011B189-002.html,https://www.asics.com/us/en-us/gel-kayano-28--2e/p/ANA_1011B188-002.html,https://www.asics.com/us/en-us/gel-kayano-28-4e/p/ANA_1011B191-002.html
Male,1011B036,https://www.asics.com/us/en-us/gel-excite-8/p/ANA_1011B036-403.html,GEL-EXCITE 8,GEL-EXCITE 8,REBORN BLUE/WHITE,Standard,183,,https://www.asics.com/us/en-us/gel-excite-8/p/ANA_1011B036-403.html,,https://www.asics.com/us/en-us/gel-excite-8-4e/p/ANA_1011B037-023.html
Male,1131A049,https://www.asics.com/us/en-us/gel-contend-walker/p/ANA_1131A049-001.html,GEL-CONTEND WALKER,GEL-CONTEND WALKER,BLACK/BLACK,Standard,182,,https://www.asics.com/us/en-us/gel-contend-walker/p/ANA_1131A049-001.html,,https://www.asics.com/us/en-us/gel-contend-walker-4e/p/ANA_1131A050-001.html
Female,1012B214,https://www.asics.com/us/en-us/gel-excite-8/p/ANA_1012B214-100.html,GEL-EXCITE 8,GEL-EXCITE 8,,Standard,182,,https://www.asics.com/us/en-us/gel-excite-8/p/ANA_1012B085-101.html,https://www.asics.com/us/en-us/gel-excite-8-d/p/ANA_1012A915-002.html,
Male,1011A862,https://www.asics.com/us/en-us/gel-cumulus-22/p/ANA_1011A862-100.html,GEL-CUMULUS 22,GEL-CUMULUS 22,WHITE/BLACK,Standard,182,,https://www.asics.com/us/en-us/gel-cumulus-22/p/ANA_1011A862-100.html,,https://www.asics.com/us/en-us/gel-cumulus-22-4e/p/ANA_1011A863-021.html
Male,1011B012,https://www.asics.com/us/en-us/gel-cumulus-23/p/ANA_1011B012-400.html,GEL-CUMULUS 23,GEL-CUMULUS 23,REBORN BLUE/WHITE,Standard,182,,https://www.asics.com/us/en-us/gel-cumulus-23/p/ANA_1011B012-400.html,https://www.asics.com/us/en-us/gel-cumulus-23-2e/p/ANA_1011B014-003.html,https://www.asics.com/us/en-us/gel-cumulus-23-4e/p/ANA_1011B011-001.html
Male,1011A983,https://www.asics.com/us/en-us/gt-2000-9/p/ANA_1011A983-002.html,GT-2000 9,GT-2000 9,,Standard,181,,https://www.asics.com/us/en-us/gt-2000-9/p/ANA_1011A983-401.html,https://www.asics.com/us/en-us/gt-2000-9-2e/p/ANA_1011A984-002.html,https://www.asics.com/us/en-us/gt-2000-9-4e/p/ANA_1011A987-020.html
Male,1011B185,https://www.asics.com/us/en-us/gt-2000-10/p/ANA_1011B185-002.html,GT-2000 10,GT-2000 10,,Standard,181,,https://www.asics.com/us/en-us/gt-2000-10/p/ANA_1011B185-001.html,https://www.asics.com/us/en-us/gt-2000-10-2e/p/ANA_1011B186-021.html,https://www.asics.com/us/en-us/gt-2000-10-4e/p/ANA_1011B184-002.html
Male,1011B039,https://www.asics.com/us/en-us/gel-contend-7-4e/p/ANA_1011B039-009.html,GEL-CONTEND 7 (4E),GEL-CONTEND 7,BLACK/PURE SILVER,Extra Wide,180,,https://www.asics.com/us/en-us/gel-contend-7/p/ANA_1011B040-009.html,,https://www.asics.com/us/en-us/gel-contend-7-4e/p/ANA_1011B039-009.html
Female,1012A649,https://www.asics.com/us/en-us/gel-kayano-27/p/ANA_1012A649-403.html,GEL-KAYANO 27,GEL-KAYANO 27,DIGITAL AQUA/PURE SILVER,Standard,179,,https://www.asics.com/us/en-us/gel-kayano-27/p/ANA_1012A649-403.html,https://www.asics.com/us/en-us/gel-kayano-27-d/p/ANA_1012A713-020.html,
Male,1011B359,https://www.asics.com/us/en-us/gel-nimbus-24/p/ANA_1011B359-022.html,GEL-NIMBUS 24,GEL-NIMBUS 24,,Standard,179,,https://www.asics.com/us/en-us/gel-nimbus-24/p/ANA_1011B359-002.html,https://www.asics.com/us/en-us/gel-nimbus-24-2e/p/ANA_1011B361-001.html,https://www.asics.com/us/en-us/gel-nimbus-24-4e/p/ANA_1011B363-002.html
Female,1012B272,https://www.asics.com/us/en-us/gel-kayano-29/p/ANA_1012B272-022.html,GEL-KAYANO 29,GEL-KAYANO 29,,Standard,179,,https://www.asics.com/us/en-us/gel-kayano-29/p/ANA_1012B272-003.html,https://www.asics.com/us/en-us/gel-kayano-29-d/p/ANA_1012B297-003.html,
Female,1012B045,https://www.asics.com/us/en-us/gt-2000-10/p/ANA_1012B045-702.html,GT-2000 10,GT-2000 10,,Standard,178,https://www.asics.com/us/en-us/gt-2000-10-2a/p/ANA_1012B042-020.html,https://www.asics.com/us/en-us/gt-2000-10/p/ANA_1012B045-700.html,https://www.asics.com/us/en-us/gt-2000-10-d/p/ANA_1012B044-002.html,
Female,1012B045,https://www.asics.com/us/en-us/gt-2000-10/p/ANA_1012B045-702.html,GT-2000 10,GT-2000 10,,Standard,178,https://www.asics.com/us/en-us/gt-2000-10-2a/p/ANA_1012B042-020.html,https://www.asics.com/us/en-us/gt-2000-10/p/ANA_1012B045-700.html,https://www.asics.com/us/en-us/gt-2000-10-2e/p/ANA_1012B043-402.html,
Female,1012A476,https://www.asics.com/us/en-us/gel-venture-7/p/ANA_1012A476-020.html,GEL-VENTURE 7,GEL-VENTURE 7,,Standard,177,,https://www.asics.com/us/en-us/gel-venture-7/p/ANA_1012A476-001.html,https://www.asics.com/us/en-us/gel-venture-7-d/p/ANA_1012B041-021.html,
Female,1012A878,https://www.asics.com/us/en-us/gt-1000-10/p/ANA_1012A878-407.html,GT-1000 10,GT-1000 10,,Standard,177,,https://www.asics.com/us/en-us/gt-1000-10/p/ANA_1012A878-006.html,https://www.asics.com/us/en-us/gt-1000-10-d/p/ANA_1012A879-408.html,
Female,1012A476,https://www.asics.com/us/en-us/gel-venture-7/p/ANA_1012A476-020.html,GEL-VENTURE 7,GEL-VENTURE 7,,Standard,177,,https://www.asics.com/us/en-us/gel-venture-7/p/ANA_1012A476-001.html,https://www.asics.com/us/en-us/gel-venture-7-d/p/ANA_1012A477-001.html,
Female,1012A888,https://www.asics.com/us/en-us/gel-cumulus-23/p/ANA_1012A888-018.html,GEL-CUMULUS 23,GEL-CUMULUS 23,,Standard,177,,https://www.asics.com/us/en-us/gel-cumulus-23/p/ANA_1012A888-020.html,https://www.asics.com/us/en-us/gel-cumulus-23-d/p/ANA_1012A889-003.html,
Male,1011A999,https://www.asics.com/us/en-us/gt-1000-10-4e/p/ANA_1011A999-407.html,GT-1000 10 (4E),GT-1000 10,MONACO BLUE/ELECTRIC BLUE,Extra Wide,176,,https://www.asics.com/us/en-us/gt-1000-10/p/ANA_1011B001-407.html,,https://www.asics.com/us/en-us/gt-1000-10-4e/p/ANA_1011A999-407.html
Female,1012B272,https://www.asics.com/us/en-us/gel-kayano-29/p/ANA_1012B272-400.html,GEL-KAYANO 29,GEL-KAYANO 29,,Standard,175,,https://www.asics.com/us/en-us/gel-kayano-29/p/ANA_1012B272-003.html,https://www.asics.com/us/en-us/gel-kayano-29-d/p/ANA_1012B297-003.html,
Female,1012B199,https://www.asics.com/us/en-us/gel-nimbus-24-d/p/ANA_1012B199-400.html,GEL-NIMBUS 24 (D),GEL-NIMBUS 24,,Wide,175,,https://www.asics.com/us/en-us/gel-nimbus-24/p/ANA_1012B284-100.html,https://www.asics.com/us/en-us/gel-nimbus-24-d/p/ANA_1012B199-400.html,
Male,1011A826,https://www.asics.com/us/en-us/gel-venture-8-4e/p/ANA_1011A826-402.html,GEL-VENTURE 8 (4E),GEL-VENTURE 8,,Extra Wide,175,,https://www.asics.com/us/en-us/gel-venture-8/p/ANA_1011A824-028.html,,https://www.asics.com/us/en-us/gel-venture-8-4e/p/ANA_1011A826-401.html
Male,1011B191,https://www.asics.com/us/en-us/gel-kayano-28-4e/p/ANA_1011B191-750.html,GEL-KAYANO 28 (4E),GEL-KAYANO 28,GLOW YELLOW/WHITE,Extra Wide,174,,https://www.asics.com/us/en-us/gel-kayano-28/p/ANA_1011B189-750.html,https://www.asics.com/us/en-us/gel-kayano-28--2e/p/ANA_1011B188-021.html,https://www.asics.com/us/en-us/gel-kayano-28-4e/p/ANA_1011B191-750.html
Male,1011B354,https://www.asics.com/us/en-us/gt-1000-11/p/ANA_1011B354-401.html,GT-1000 11,GT-1000 11,,Standard,174,,https://www.asics.com/us/en-us/gt-1000-11/p/ANA_1011B354-002.html,https://www.asics.com/us/en-us/gt-1000-11-2e/p/ANA_1011B355-400.html,https://www.asics.com/us/en-us/gt-1000-11-4e/p/ANA_1011B356-002.html
